t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574561786,241,0.243434,0.000000,0.000000,0.000000,events/second
1574561789,244,0.245720,0.000000,0.000000,0.000000,events/second
1574561792,244,0.244980,0.000000,0.000000,0.000000,events/second
1574561861,244,0.244050,0.000000,0.000000,0.000000,events/second
1574561864,244,0.243514,0.000000,0.000000,0.000000,events/second
1574561867,244,0.242786,0.000000,0.000000,0.000000,events/second
1574561870,244,0.242062,0.000000,0.000000,0.000000,events/second
1574561873,244,0.241344,0.000000,0.000000,0.000000,events/second
1574561876,247,0.243590,0.000000,0.000000,0.000000,events/second
1574561879,247,0.242872,0.000000,0.000000,0.000000,events/second
1574561882,247,0.242156,0.000000,0.000000,0.000000,events/second
1574561885,247,0.241445,0.000000,0.000000,0.000000,events/second
1574561888,247,0.240741,0.000000,0.000000,0.000000,events/second
1574561891,247,0.240038,0.000000,0.000000,0.000000,events/second
1574561894,247,0.239340,0.000000,0.000000,0.000000,events/second
1574561897,250,0.241546,0.000000,0.000000,0.000000,events/second
1574562129,250,0.240848,0.000000,0.000000,0.000000,events/second
1574562132,250,0.240154,0.000000,0.000000,0.000000,events/second
1574562135,250,0.239463,0.000000,0.000000,0.000000,events/second
1574562138,250,0.238775,0.000000,0.000000,0.000000,events/second
1574562141,250,0.238095,0.000000,0.000000,0.000000,events/second
1574562144,253,0.240267,0.000000,0.000000,0.000000,events/second
1574562147,253,0.239584,0.000000,0.000000,0.000000,events/second
1574562150,253,0.238905,0.000000,0.000000,0.000000,events/second
1574562153,253,0.238229,0.000000,0.000000,0.000000,events/second
1574562156,253,0.237560,0.000000,0.000000,0.000000,events/second
1574562159,253,0.236892,0.000000,0.000000,0.000000,events/second
1574562162,253,0.236228,0.000000,0.000000,0.000000,events/second
1574562165,256,0.238361,0.000000,0.000000,0.000000,events/second
1574562168,256,0.237697,0.000000,0.000000,0.000000,events/second
1574562171,256,0.237038,0.000000,0.000000,0.000000,events/second
1574562174,256,0.236380,0.000000,0.000000,0.000000,events/second
1574562177,256,0.235727,0.000000,0.000000,0.000000,events/second
1574562180,256,0.235078,0.000000,0.000000,0.000000,events/second
1574562183,256,0.234433,0.000000,0.000000,0.000000,events/second
1574562186,259,0.236529,0.000000,0.000000,0.000000,events/second
1574562189,259,0.235883,0.000000,0.000000,0.000000,events/second
1574562192,259,0.235241,0.000000,0.000000,0.000000,events/second
1574562195,259,0.234598,0.000000,0.000000,0.000000,events/second
1574562198,259,0.233966,0.000000,0.000000,0.000000,events/second
1574562201,259,0.233333,0.000000,0.000000,0.000000,events/second
1574562204,262,0.235400,0.000000,0.000000,0.000000,events/second
1574562207,262,0.234767,0.000000,0.000000,0.000000,events/second
1574562210,262,0.234137,0.000000,0.000000,0.000000,events/second
1574562213,262,0.233511,0.000000,0.000000,0.000000,events/second
1574562216,262,0.232889,0.000000,0.000000,0.000000,events/second
1574562219,262,0.232270,0.000000,0.000000,0.000000,events/second
1574562222,262,0.231654,0.000000,0.000000,0.000000,events/second
1574562225,265,0.233686,0.000000,0.000000,0.000000,events/second
1574562228,265,0.233070,0.000000,0.000000,0.000000,events/second
1574562231,265,0.232456,0.000000,0.000000,0.000000,events/second
1574562234,265,0.231846,0.000000,0.000000,0.000000,events/second
1574562237,265,0.231239,0.000000,0.000000,0.000000,events/second
1574562240,265,0.230635,0.000000,0.000000,0.000000,events/second
1574562243,265,0.230035,0.000000,0.000000,0.000000,events/second
1574562246,268,0.232034,0.000000,0.000000,0.000000,events/second
1574562249,268,0.231434,0.000000,0.000000,0.000000,events/second
1574562252,268,0.230836,0.000000,0.000000,0.000000,events/second
1574562255,268,0.230241,0.000000,0.000000,0.000000,events/second
1574562258,268,0.229648,0.000000,0.000000,0.000000,events/second
1574562261,268,0.229059,0.000000,0.000000,0.000000,events/second
1574562264,271,0.231032,0.000000,0.000000,0.000000,events/second
1574562267,271,0.230442,0.000000,0.000000,0.000000,events/second
1574562270,271,0.229856,0.000000,0.000000,0.000000,events/second
1574562273,271,0.229273,0.000000,0.000000,0.000000,events/second
1574562276,271,0.228692,0.000000,0.000000,0.000000,events/second
1574562279,271,0.228114,0.000000,0.000000,0.000000,events/second
