t,value
1574563581,43726464
1574563584,43730112
1574563587,43730496
1574563590,43730496
1574563593,43730496
1574563596,43730496
1574563599,43730496
1574563602,43730496
1574563605,43735040
1574563608,43735040
1574563611,43735040
1574563614,43739584
1574563617,43739584
1574563620,43740608
1574563623,43743360
1574563626,43742656
1574563629,43742656
1574563632,43744000
1574563635,43744000
1574563638,43744000
1574566873,43746112
1574566875,43790080
1574566878,43790080
1574566881,43790080
1574566884,43805632
1574566887,43826304
1574566890,43826304
1574566893,43826304
1574566896,43827776
1574566899,43827776
1574566902,43827776
1574566905,43827776
1574566908,43827776
1574569113,43830848
1574569116,43831744
1574569119,43826112
1574569122,43826112
1574569125,43826112
1574569128,43826112
1574569131,43826112
1574569134,43826112
1574569137,43815680
1574569140,43815680
1574569143,43815680
1574569146,43815680
1574569149,43815680
1574570352,43798656
1574570355,43799104
1574570358,43801472
1574570361,43802944
1574570364,43802944
1574570367,43802944
1574570370,43806400
1574570373,43806400
1574570376,43806400
1574570379,43834432
1574570382,43834432
1574570385,43834432
1574571348,43834432
1574571351,43834432
1574571354,43834432
1574571357,43923008
1574571360,43926784
1574571363,43926784
1574571366,43930816
1574571369,43932608
1574571372,43919808
1574571375,43905152
1574571378,43976896
1574571381,43978048
1574571384,43978048
1574571387,43978048
1574571390,43978048
1574571393,43981248
1574571396,43986368
1574571399,44091840
1574571402,44112192
1574571405,44160768
1574571408,44161536
1574571411,44161536
1574571414,44161536
1574571417,44164032
1574571420,44164032
1574571423,44164032
1574571426,44164032
1574571429,44164864
1574571432,44165760
1574571435,44167872
1574571438,44186816
1574571441,44186816
1574571444,44186816
1574571447,44186816
1574571450,44186816
1574571453,44186816
1574571456,44186816
1574571459,44139136
1574571462,44153984
1574571465,44153984
1574571468,44153984
1574571471,44153984
1574571474,44153984
1574571477,44162496
1574571480,44162496
1574571483,44162496
1574571486,44162496
1574571489,44249408
1574571492,44258368
1574571495,44315328
1574571498,44315904
1574571501,44316928
1574571504,44317568
1574571507,44320448
1574571510,44331968
1574571513,44318848
1574571516,44318848
1574571519,44291520
1574571522,44296128
1574571525,44282752
1574571528,44282752
1574571531,44282752
1574571534,44245440
1574571537,44267136
1574571540,44268096
1574571543,44308224
1574571546,44315904
1574571549,44315904
1574571552,44331840
1574571555,44344320
1574571558,44354368
1574571561,44395584
1574571564,44395584
1574571567,44395584
1574571570,44398016
1574571573,44398016
1574571576,44398016
1574571579,44423040
1574571582,44433600
1574571585,44540416
1574571588,44488384
1574571591,44488384
1574571594,44474944
1574571597,44474944
1574571600,44474944
1574571603,44474944
1574571606,44474944
1574571609,44474944
1574571612,44474944
1574571615,44474944
1574571618,44475840
1574571621,44475840
1574571624,44475840
1574571627,44380864
1574571630,44380864
1574571633,44380864
1574571636,44387520
1574571639,44388096
1574571642,44388096
1574571645,44388096
1574571648,44388096
1574571651,44395008
1574571654,44395008
1574571657,44402368
1574571660,44402368
1574571663,44404416
1574571666,44431680
1574571669,44549888
1574571672,44549888
1574571675,44549888
1574571678,44498240
1574571681,44508352
1574571684,44508352
1574571687,44508352
1574571690,44508352
1574571693,44508352
1574571696,44508352
1574571699,44514624
1574571702,44514624
1574571705,44515136
1574571708,44515136
1574571711,44515136
1574571714,44515136
1574571717,44519488
1574571720,44519488
1574571723,44519488
1574571726,44519488
1574571729,44595392
1574571732,44595392
1574571735,44595392
1574571738,44617408
1574571741,44630336
1574571744,44630336
1574571747,44630336
1574571750,44630336
1574571753,44631168
1574571756,44631168
1574571759,44621632
1574571762,44621632
1574571765,44621632
1574571768,44621632
1574571771,44621632
1574571774,44621632
1574571777,44579968
1574571780,44584384
1574571783,44584384
1574571786,44584384
1574571789,44585280
1574571792,44594048
1574571795,44600960
1574571798,44600960
1574571801,44600960
1574571804,44600960
1574571807,44600960
1574571810,44600960
1574571813,44605056
1574571816,44605056
1574571819,44605056
1574571822,44605056
1574571825,44605056
1574571828,44605056
1574571831,44605056
1574571834,44605056
1574571837,44606272
1574571840,44608000
1574571843,44608000
1574571846,44608000
1574571849,44608000
1574571852,44608000
1574571855,44608000
1574571858,44610624
1574571861,44611968
1574571864,44613120
1574571867,44613120
1574571870,44613120
1574571873,44613120
1574571876,44609920
1574571879,44594624
1574571882,44594624
1574571885,44594624
1574571888,44589056
1574571891,44584064
1574571894,44584768
1574571897,43800960
1574571900,43800960
1574571903,43800960
1574571906,43776512
1574571909,43776512
1574571912,43776512
1574571915,43778176
1574571918,43783744
1574571921,43783744
1574571924,43783744
1574571927,43797376
1574571930,43797376
1574571933,43797376
1574571936,43797376
1574571939,43828992
1574571942,43828992
1574571945,43828992
1574571948,43828992
1574571951,43862272
1574571954,43862272
1574571957,43867072
1574571960,43867072
1574571963,43867072
1574571966,43876032
1574571969,43876032
1574571972,43876032
1574571975,43885376
1574571978,43915200
1574571981,43937856
1574571984,43937856
1574571987,43938560
1574571990,43938560
1574571993,43938560
1574571996,43938560
1574571999,43948032
1574572002,43961856
1574572005,43963840
1574572008,43963840
1574572011,43963840
1574572014,43963840
1574572017,43967168
1574572020,43967168
1574572023,43967168
1574572026,43967168
1574572029,43967168
1574572032,43967168
1574572035,43967168
1574572038,43967680
1574572041,43967680
1574572044,43975296
1574572047,43975296
1574572050,43975296
1574572053,43975296
1574572056,43975296
1574572059,43983680
1574572062,43983680
1574572065,43983680
1574572068,43990656
1574572071,43990656
1574572074,43990656
1574572077,43990656
1574572080,43990656
1574572083,43990656
1574572086,43990656
1574572089,43990656
1574572092,44020608
1574572095,44020608
1574572098,44036352
1574572101,44036352
1574572104,44039936
1574572107,44039936
1574572110,44051328
1574572113,44051328
1574572116,44051328
1574572119,44051328
1574572122,44079424
1574572125,44079424
1574572128,44082624
1574572131,44082624
1574572134,44082624
1574572137,44082624
1574572140,44082624
1574572143,44082624
1574572146,44082624
1574572149,44082624
