t,value
1574616465,45
1574616468,45
1574616471,45
1574616474,45
1574616477,45
1574616480,45
1574616483,45
1574616486,45
1574617687,45
1574617690,45
1574617693,45
1574617696,45
1574617699,45
1574617702,45
1574617705,45
1574617708,45
1574617711,45
1574617714,45
1574617717,45
1574617720,45
1574618923,45
1574618925,45
1574618928,45
1574618931,45
1574618934,45
1574618937,45
1574618940,45
1574618943,45
1574618946,45
1574618949,45
1574618952,45
1574618955,45
1574618958,45
1574620160,45
1574620163,45
1574620166,45
1574620169,45
1574620172,45
1574620175,45
1574620178,45
1574620181,45
1574620184,45
1574620187,45
1574620190,45
1574620193,45
1574621396,45
1574621398,45
1574621401,45
1574621404,45
1574621407,45
1574621410,45
1574621413,45
1574621416,45
1574621419,45
1574621422,45
1574621425,45
1574621428,45
1574621431,45
1574623280,45
1574623283,45
1574623286,45
1574623289,45
1574623292,45
1574623295,45
1574623298,45
1574623301,45
1574623304,45
t,value
1574704124,25
1574704127,37
1574704130,47
1574704133,48
1574704136,47
1574704139,46
1574704142,46
1574704145,46
1574704148,50
1574704151,50
1574704154,50
1574704157,50
1574704160,49
1574704163,48
1574704166,48
1574704169,49
1574704172,50
1574704175,50
1574704178,49
1574704181,48
1574704184,48
1574704187,50
1574704190,49
1574704193,49
1574704196,48
1574704199,48
1574704202,47
1574704205,47
1574704208,49
1574704211,49
1574704214,48
1574704217,48
1574704220,48
1574704223,47
1574704226,47
1574704229,48
1574704232,48
1574704235,49
1574704238,49
1574704241,49
1574704244,48
1574704247,50
1574704250,49
1574704253,48
1574704256,48
1574704259,48
1574704262,48
1574704265,47
1574704268,47
1574704271,47
1574704274,49
1574704277,49
1574704280,49
1574704283,49
1574704286,49
1574704289,49
1574704292,49
1574704295,49
1574704298,47
1574704301,47
1574704304,47
1574704307,47
1574704310,46
1574704313,47
1574704316,47
1574704319,47
1574704322,46
1574704325,46
1574704328,47
1574704331,47
1574704334,46
1574704337,46
1574704340,46
1574704343,45
1574704346,45
1574704349,46
1574704352,46
1574704355,46
1574704358,45
1574704361,45
1574704364,45
1574704367,45
1574704370,47
1574704373,47
1574704376,46
1574704379,46
1574704382,45
1574704385,45
1574704388,47
1574704391,47
1574704394,46
1574704397,46
1574704400,46
1574704403,45
1574704406,45
1574704409,47
1574704412,47
1574704415,47
1574704418,47
1574704421,46
1574704424,45
1574704427,45
1574704430,46
1574704433,46
1574704436,45
1574704439,45
1574704442,45
1574704445,45
1574704448,47
1574704451,47
1574704454,46
1574704457,46
1574704460,46
1574704463,45
1574704466,45
1574704469,46
1574704472,46
1574704475,46
1574704478,45
1574704481,45
1574704484,45
1574704487,45
1574704490,47
1574704493,47
1574704496,46
1574704499,46
1574704502,45
1574704505,45
1574704508,46
1574704511,46
1574704514,46
1574704517,45
1574704520,45
1574704523,45
1574704526,45
1574704529,47
1574704532,47
1574704535,46
1574704538,46
1574704541,46
1574704544,45
1574704547,45
1574704550,47
1574704553,47
1574704556,46
1574704559,46
1574704562,45
1574704565,45
1574704568,47
1574704571,47
1574704574,46
1574704577,46
1574704580,46
1574704583,45
1574704586,45
1574704589,45
1574704592,45
1574704595,45
1574704598,45
1574704601,45
1574704604,45
1574704607,45
1574704610,45
1574704613,45
1574704616,45
1574704619,45
1574704622,45
1574704625,45
1574704628,45
1574704631,45
1574704634,45
1574704637,45
1574704640,45
1574704643,45
1574704646,45
1574704649,45
1574704652,45
1574704655,45
1574704658,45
1574704661,45
1574704664,45
1574704667,45
1574704670,45
1574704673,45
1574704676,45
1574704679,45
1574704682,45
1574704685,45
1574704688,45
1574704691,45
1574704694,45
1574704697,45
1574704700,45
1574704703,45
1574704706,45
1574704709,45
1574704713,45
1574704716,45
1574704719,45
1574704722,45
1574704725,45
1574704728,45
1574704755,45
1574704756,45
1574704759,45
1574704762,45
1574704765,45
1574704769,45
1574704772,45
1574704775,45
