t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574560980,1,0.001130,0.000000,0.000000,0.000000,events/second
1574561571,1,0.001126,0.000000,0.000000,0.000000,events/second
1574561574,1,0.001122,0.000000,0.000000,0.000000,events/second
1574561577,1,0.001119,0.000000,0.000000,0.000000,events/second
1574561580,1,0.001115,0.000000,0.000000,0.000000,events/second
1574561583,1,0.001111,0.000000,0.000000,0.000000,events/second
1574561586,1,0.001107,0.000000,0.000000,0.000000,events/second
1574561589,1,0.001104,0.000000,0.000000,0.000000,events/second
1574561592,1,0.001100,0.000000,0.000000,0.000000,events/second
1574561595,1,0.001096,0.000000,0.000000,0.000000,events/second
1574561598,1,0.001093,0.000000,0.000000,0.000000,events/second
1574561601,1,0.001089,0.000000,0.000000,0.000000,events/second
1574561604,1,0.001086,0.000000,0.000000,0.000000,events/second
1574561682,1,0.001082,0.000000,0.000000,0.000000,events/second
1574561684,1,0.001079,0.000000,0.000000,0.000000,events/second
1574561687,1,0.001075,0.000000,0.000000,0.000000,events/second
1574561690,1,0.001072,0.000000,0.000000,0.000000,events/second
1574561693,1,0.001068,0.000000,0.000000,0.000000,events/second
1574561696,1,0.001065,0.000000,0.000000,0.000000,events/second
1574561699,1,0.001062,0.000000,0.000000,0.000000,events/second
1574561702,1,0.001058,0.000000,0.000000,0.000000,events/second
1574561705,1,0.001055,0.000000,0.000000,0.000000,events/second
1574561708,1,0.001052,0.000000,0.000000,0.000000,events/second
1574561711,1,0.001048,0.000000,0.000000,0.000000,events/second
1574561714,1,0.001045,0.000000,0.000000,0.000000,events/second
1574561717,1,0.001042,0.000000,0.000000,0.000000,events/second
1574561760,1,0.001038,0.000000,0.000000,0.000000,events/second
1574561762,1,0.001035,0.000000,0.000000,0.000000,events/second
1574561765,1,0.001032,0.000000,0.000000,0.000000,events/second
1574561768,1,0.001029,0.000000,0.000000,0.000000,events/second
1574561771,1,0.001026,0.000000,0.000000,0.000000,events/second
1574561774,1,0.001022,0.000000,0.000000,0.000000,events/second
1574561777,1,0.001019,0.000000,0.000000,0.000000,events/second
1574561780,1,0.001016,0.000000,0.000000,0.000000,events/second
1574561783,1,0.001013,0.000000,0.000000,0.000000,events/second
1574561786,1,0.001010,0.000000,0.000000,0.000000,events/second
1574561789,1,0.001007,0.000000,0.000000,0.000000,events/second
1574561792,1,0.001004,0.000000,0.000000,0.000000,events/second
1574561861,1,0.001000,0.000000,0.000000,0.000000,events/second
1574561864,1,0.000998,0.000000,0.000000,0.000000,events/second
1574561867,1,0.000995,0.000000,0.000000,0.000000,events/second
1574561870,1,0.000992,0.000000,0.000000,0.000000,events/second
1574561873,1,0.000989,0.000000,0.000000,0.000000,events/second
1574561876,1,0.000986,0.000000,0.000000,0.000000,events/second
1574561879,1,0.000983,0.000000,0.000000,0.000000,events/second
1574561882,1,0.000980,0.000000,0.000000,0.000000,events/second
